"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","12268","oproepen",".","78","0","1749381835","**oproepen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/oproepen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=oproepen)","0"
"cards","12269","opslaan",".","78","0","1749381835","**opslaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opslaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opslaan)","0"
"cards","12270","opslag",".","78","0","1749381835","**opslag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opslag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opslag)","0"
"cards","12271","opsluiten",".","78","0","1749381835","**opsluiten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opsluiten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opsluiten)","0"
"cards","12272","opsporen",".","78","0","1749381835","**opsporen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opsporen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opsporen)","0"
"cards","12273","opstand",".","78","0","1749381835","**opstand** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opstand/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opstand)","0"
"cards","12274","opstarten",".","78","0","1749381835","**opstarten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opstarten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opstarten)","0"
"cards","12275","opstelling",".","78","0","1749381835","**opstelling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opstelling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opstelling)","0"
"cards","12276","optekenen",".","78","0","1749381835","**optekenen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optekenen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optekenen)","0"
"cards","12277","opteren",".","78","0","1749381835","**opteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opteren)","0"
"cards","12278","optiek",".","78","0","1749381835","**optiek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optiek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optiek)","0"
"cards","12279","optimaal",".","78","0","1749381835","**optimaal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optimaal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optimaal)","0"
"cards","12280","optimisme",".","78","0","1749381835","**optimisme** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optimisme/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optimisme)","0"
"cards","12281","optisch",".","78","0","1749381835","**optisch** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optisch/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optisch)","0"
"cards","12282","optocht",".","78","0","1749381835","**optocht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/optocht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=optocht)","0"
"cards","12283","opvang",".","78","0","1749381835","**opvang** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvang/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvang)","0"
"cards","12284","opvangen",".","78","0","1749381835","**opvangen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvangen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvangen)","0"
"cards","12285","opvatten",".","78","0","1749381835","**opvatten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvatten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvatten)","0"
"cards","12286","opvatting",".","78","0","1749381835","**opvatting** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvatting/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvatting)","0"
"cards","12287","opvoeden",".","78","0","1749381835","**opvoeden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvoeden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvoeden)","0"
"cards","12288","opvoeding",".","78","0","1749381835","**opvoeding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvoeding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvoeding)","0"
"cards","12289","opvoeren",".","78","0","1749381835","**opvoeren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvoeren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvoeren)","0"
"cards","12290","opvolgen",".","78","0","1749381835","**opvolgen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvolgen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvolgen)","0"
"cards","12291","opvolging",".","78","0","1749381835","**opvolging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opvolging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opvolging)","0"
"cards","12292","opwaarts",".","78","0","1749381835","**opwaarts** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opwaarts/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opwaarts)","0"
"cards","12293","opzicht",".","78","0","1749381835","**opzicht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opzicht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opzicht)","0"
"cards","12294","opzij",".","78","0","1749381835","**opzij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opzij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opzij)","0"
"cards","12295","opzoeken",".","78","0","1749381835","**opzoeken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/opzoeken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=opzoeken)","0"
"cards","12296","oranje",".","78","0","1749381835","**oranje** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/oranje/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=oranje)","0"
"cards","12297","ordening",".","78","0","1749381835","**ordening** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/ordening/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=ordening)","0"
"cards","12298","order",".","78","0","1749381835","**order** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/order/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=order)","0"
"cards","12299","orgaan",".","78","0","1749381835","**orgaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/orgaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=orgaan)","0"
"cards","12300","organisator",".","78","0","1749381835","**organisator** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/organisator/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=organisator)","0"
"cards","12301","organisch",".","78","0","1749381835","**organisch** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/organisch/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=organisch)","0"
"cards","12302","origine",".","78","0","1749381835","**origine** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/origine/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=origine)","0"
"cards","12303","ouderwets",".","78","0","1749381835","**ouderwets** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/ouderwets/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=ouderwets)","0"
"cards","12304","overblijven",".","78","0","1749381835","**overblijven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overblijven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overblijven)","0"
"cards","12305","overbodig",".","78","0","1749381835","**overbodig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overbodig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overbodig)","0"
"cards","12306","overbrengen",".","78","0","1749381835","**overbrengen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overbrengen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overbrengen)","0"
"cards","12307","overcapaciteit",".","78","0","1749381835","**overcapaciteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overcapaciteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overcapaciteit)","0"
"cards","12308","overdag",".","78","0","1749381835","**overdag** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overdag/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overdag)","0"
"cards","12309","overdracht",".","78","0","1749381835","**overdracht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overdracht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overdracht)","0"
"cards","12310","overdragen",".","78","0","1749381835","**overdragen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overdragen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overdragen)","0"
"cards","12311","overduidelijk",".","78","0","1749381835","**overduidelijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overduidelijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overduidelijk)","0"
"cards","12312","overeen",".","78","0","1749381835","**overeen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overeen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overeen)","0"
"cards","12313","overeenstemming",".","78","0","1749381835","**overeenstemming** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overeenstemming/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overeenstemming)","0"
"cards","12314","overeind",".","78","0","1749381835","**overeind** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overeind/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overeind)","0"
"cards","12315","overgaan",".","78","0","1749381835","**overgaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overgaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overgaan)","0"
"cards","12316","overgebleven",".","78","0","1749381835","**overgebleven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overgebleven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overgebleven)","0"
"cards","12317","overgroot",".","78","0","1749381835","**overgroot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overgroot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overgroot)","0"
"cards","12318","overheersen",".","78","0","1749381835","**overheersen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overheersen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overheersen)","0"
"cards","12319","overheidsschuld",".","78","0","1749381835","**overheidsschuld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overheidsschuld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overheidsschuld)","0"
"cards","12320","overkant",".","78","0","1749381835","**overkant** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overkant/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overkant)","0"
"cards","12321","overkoepelend",".","78","0","1749381835","**overkoepelend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overkoepelend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overkoepelend)","0"
"cards","12322","overkomen",".","78","0","1749381835","**overkomen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overkomen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overkomen)","0"
"cards","12323","overlast",".","78","0","1749381835","**overlast** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overlast/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overlast)","0"
"cards","12324","overlaten",".","78","0","1749381835","**overlaten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overlaten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overlaten)","0"
"cards","12325","overleggen",".","78","0","1749381835","**overleggen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overleggen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overleggen)","0"
"cards","12326","overnachting",".","78","0","1749381835","**overnachting** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overnachting/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overnachting)","0"
"cards","12327","overschot",".","78","0","1749381835","**overschot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overschot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overschot)","0"
"cards","12328","overschrijden",".","78","0","1749381835","**overschrijden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overschrijden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overschrijden)","0"
"cards","12329","overspoelen",".","78","0","1749381835","**overspoelen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overspoelen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overspoelen)","0"
"cards","12330","overstap",".","78","0","1749381835","**overstap** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overstap/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overstap)","0"
"cards","12331","overtuigend",".","78","0","1749381835","**overtuigend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overtuigend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overtuigend)","0"
"cards","12332","overvallen",".","78","0","1749381835","**overvallen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overvallen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overvallen)","0"
"cards","12333","overvloed",".","78","0","1749381835","**overvloed** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overvloed/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overvloed)","0"
"cards","12334","overwegen",".","78","0","1749381835","**overwegen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overwegen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overwegen)","0"
"cards","12335","overwegend",".","78","0","1749381835","**overwegend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overwegend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overwegend)","0"
"cards","12336","overweging",".","78","0","1749381835","**overweging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overweging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overweging)","0"
"cards","12337","overwinnen",".","78","0","1749381835","**overwinnen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/overwinnen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=overwinnen)","0"
"cards","12338","paard",".","78","0","1749381835","**paard** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paard/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paard)","0"
"cards","12339","pad",".","78","0","1749381835","**pad** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pad/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pad)","0"
"cards","12340","paddestoel",".","78","0","1749381835","**paddestoel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paddestoel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paddestoel)","0"
"cards","12341","pakweg",".","78","0","1749381835","**pakweg** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pakweg/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pakweg)","0"
"cards","12342","paleis",".","78","0","1749381835","**paleis** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paleis/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paleis)","0"
"cards","12343","para",".","78","0","1749381835","**para** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/para/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=para)","0"
"cards","12344","paradijs",".","78","0","1749381835","**paradijs** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paradijs/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paradijs)","0"
"cards","12345","parallel",".","78","0","1749381835","**parallel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parallel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parallel)","0"
"cards","12346","parcours",".","78","0","1749381835","**parcours** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parcours/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parcours)","0"
"cards","12347","parel",".","78","0","1749381835","**parel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parel)","0"
"cards","12348","parket",".","78","0","1749381835","**parket** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parket/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parket)","0"
"cards","12349","parlementslid",".","78","0","1749381835","**parlementslid** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parlementslid/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parlementslid)","0"
"cards","12350","parlementsverkiezing",".","78","0","1749381835","**parlementsverkiezing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/parlementsverkiezing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=parlementsverkiezing)","0"
"cards","12351","participeren",".","78","0","1749381835","**participeren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/participeren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=participeren)","0"
"cards","12352","party",".","78","0","1749381835","**party** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/party/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=party)","0"
"cards","12353","paspoort",".","78","0","1749381835","**paspoort** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paspoort/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paspoort)","0"
"cards","12354","passage",".","78","0","1749381835","**passage** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/passage/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=passage)","0"
"cards","12355","passeren",".","78","0","1749381835","**passeren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/passeren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=passeren)","0"
"cards","12356","passief",".","78","0","1749381835","**passief** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/passief/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=passief)","0"
"cards","12357","patrimonium",".","78","0","1749381835","**patrimonium** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/patrimonium/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=patrimonium)","0"
"cards","12358","patroon",".","78","0","1749381835","**patroon** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/patroon/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=patroon)","0"
"cards","12359","paus",".","78","0","1749381835","**paus** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/paus/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=paus)","0"
"cards","12360","pen",".","78","0","1749381835","**pen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pen)","0"
"cards","12361","pensioenfonds",".","78","0","1749381835","**pensioenfonds** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pensioenfonds/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pensioenfonds)","0"
"cards","12362","percent",".","78","0","1749381835","**percent** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/percent/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=percent)","0"
"cards","12363","perfectie",".","78","0","1749381835","**perfectie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/perfectie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=perfectie)","0"
"cards","12364","permitteren",".","78","0","1749381835","**permitteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/permitteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=permitteren)","0"
"cards","12365","persconferentie",".","78","0","1749381835","**persconferentie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/persconferentie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=persconferentie)","0"
"cards","12366","personeelsbestand",".","78","0","1749381835","**personeelsbestand** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/personeelsbestand/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=personeelsbestand)","0"
"cards","12367","personenbelasting",".","78","0","1749381835","**personenbelasting** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/personenbelasting/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=personenbelasting)","0"
"cards","12368","pet",".","78","0","1749381835","**pet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pet)","0"
"cards","12369","pianist",".","78","0","1749381835","**pianist** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pianist/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pianist)","0"
"cards","12370","piek",".","78","0","1749381835","**piek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/piek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=piek)","0"
"cards","12371","pijler",".","78","0","1749381835","**pijler** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pijler/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pijler)","0"
"cards","12372","pijnlijk",".","78","0","1749381835","**pijnlijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pijnlijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pijnlijk)","0"
"cards","12373","pikken",".","78","0","1749381835","**pikken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pikken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pikken)","0"
"cards","12374","pil",".","78","0","1749381835","**pil** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pil/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pil)","0"
"cards","12375","piloot",".","78","0","1749381835","**piloot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/piloot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=piloot)","0"
"cards","12376","pissen",".","78","0","1749381835","**pissen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pissen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pissen)","0"
"cards","12377","piste",".","78","0","1749381835","**piste** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/piste/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=piste)","0"
"cards","12378","pittig",".","78","0","1749381835","**pittig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pittig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pittig)","0"
"cards","12379","plaatsing",".","78","0","1749381835","**plaatsing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plaatsing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plaatsing)","0"
"cards","12380","plaatsvinden",".","78","0","1749381835","**plaatsvinden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plaatsvinden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plaatsvinden)","0"
"cards","12381","plafond",".","78","0","1749381835","**plafond** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plafond/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plafond)","0"
"cards","12382","plak",".","78","0","1749381835","**plak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plak)","0"
"cards","12383","plakken",".","78","0","1749381835","**plakken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plakken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plakken)","0"
"cards","12384","planeet",".","78","0","1749381835","**planeet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/planeet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=planeet)","0"
"cards","12385","plank",".","78","0","1749381835","**plank** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plank/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plank)","0"
"cards","12386","plantage",".","78","0","1749381835","**plantage** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plantage/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plantage)","0"
"cards","12387","plat",".","78","0","1749381835","**plat** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plat/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plat)","0"
"cards","12388","platform",".","78","0","1749381835","**platform** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/platform/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=platform)","0"
"cards","12389","platteland",".","78","0","1749381835","**platteland** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/platteland/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=platteland)","0"
"cards","12390","plegen",".","78","0","1749381835","**plegen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plegen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plegen)","0"
"cards","12391","pleidooi",".","78","0","1749381835","**pleidooi** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pleidooi/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pleidooi)","0"
"cards","12392","plein",".","78","0","1749381835","**plein** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plein/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plein)","0"
"cards","12393","pleiten",".","78","0","1749381835","**pleiten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pleiten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pleiten)","0"
"cards","12394","plicht",".","78","0","1749381835","**plicht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plicht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plicht)","0"
